6.644e-06,0
7.04e-06,1
8.988e-06,1
6.588e-06,0
8.972e-06,0
7.78e-06,1
1.2116e-05,1
1.2028e-05,0
9.052e-06,1
9.624e-06,1
1.346e-05,0
7.548e-06,1
8.78e-06,0
1.2196e-05,1
1.0492e-05,0
7.868e-06,1
8.308e-06,0
7.848e-06,1
8.232e-06,1
8.4e-06,0
9.476e-06,0
1.0796e-05,1
9.748e-06,1
1.0028e-05,0
8.372e-06,1
1.138e-05,1
1.224e-05,0
8.644e-06,0
9.656e-06,0
1.29e-05,1
1.2376e-05,0
6.96e-06,0
7.704e-06,1
9.6e-06,1
6.824e-06,0
6.724e-06,1
6.384e-06,1
1.2052e-05,0
6.84e-06,1
6.904e-06,1
7.424e-06,0
6.524e-06,1
1.268e-05,0
8.028e-06,0
9.984e-06,0
1.0804e-05,0
8.376e-06,0
8.108e-06,1
6.592e-06,1
6.704e-06,0
6.888e-06,1
8.012e-06,0
9.484e-06,0
8.492e-06,0
1.0764e-05,1
8.696e-06,0
6.588e-06,0
8.092e-06,1
1.0192e-05,0
7e-06,1
8.088e-06,1
7.82e-06,1
7.428e-06,0
9.476e-06,1
1.2088e-05,0
8.92e-06,0
1.02e-05,0
8.344e-06,1
6.816e-06,1
6.352e-06,0
1.024e-05,0
8.78e-06,0
7.788e-06,1
8.852e-06,0
8.488e-06,0
1.3024e-05,0
6.656e-06,0
6.476e-06,0
1.1628e-05,1
1.1452e-05,1
7.264e-06,0
1.0064e-05,1
1.1524e-05,0
8.104e-06,0
1.2948e-05,1
1.2376e-05,1
6.672e-06,1
9.476e-06,1
7.268e-06,1
9.404e-06,1
1.0816e-05,1
1.3076e-05,1
9.936e-06,1
7.864e-06,1
6.86e-06,0
6.584e-06,1
6.708e-06,1
1.1312e-05,0
9.616e-06,1
1.1412e-05,1
8.684e-06,0
7.188e-06,1
9.292e-06,0
8.336e-06,0
9.588e-06,0
6.752e-06,0
7.604e-06,1
1.3284e-05,1
8.184e-06,0
7.088e-06,1
1.094e-05,1
6.548e-06,0
6.68e-06,0
1.0512e-05,0
9.84e-06,0
1.2348e-05,0
6.648e-06,1
1.2372e-05,0
7.068e-06,0
7.664e-06,0
9.56e-06,1
7.252e-06,1
1.3032e-05,1
8.508e-06,0
1.032e-05,0
9.524e-06,1
6.56e-06,1
9.304e-06,1
9.656e-06,0
8.424e-06,0
1.324e-05,1
8.744e-06,1
1.1576e-05,0
7.348e-06,1
9.808e-06,0
6.436e-06,0
6.728e-06,1
1.256e-05,0
7.704e-06,0
9.576e-06,1
6.708e-06,1
1.0556e-05,0
7.292e-06,0
1.0172e-05,0
1.3348e-05,0
9.084e-06,1
1.1964e-05,0
8.768e-06,0
6.768e-06,0
6.256e-06,0
7e-06,0
1.0648e-05,0
6.728e-06,0
7.684e-06,1
6.644e-06,0
1.1636e-05,0
1.1948e-05,0
6.82e-06,1
7.776e-06,1
6.468e-06,0
9.012e-06,0
1.17e-05,1
7.088e-06,0
8.5e-06,1
9.696e-06,1
6.324e-06,0
1.3044e-05,1
6.868e-06,1
1.2672e-05,1
1.0232e-05,1
8.012e-06,0
6.436e-06,0
8.212e-06,0
9.76e-06,1
1.124e-05,1
7.212e-06,1
1.0328e-05,1
1.1936e-05,0
8.484e-06,1
1.2092e-05,0
1.1684e-05,1
1.1612e-05,0
8.504e-06,0
1.2136e-05,1
6.732e-06,1
6.516e-06,0
7.276e-06,1
7.212e-06,0
8.82e-06,1
1.1064e-05,0
8.38e-06,0
7.604e-06,0
1.27e-05,1
6.288e-06,1
7.452e-06,1
8.792e-06,1
8.924e-06,1
1.0052e-05,0
7.964e-06,1
6.488e-06,0
6.864e-06,0
8.944e-06,1
1.3052e-05,0
7.064e-06,1
1.1308e-05,1
1.0376e-05,1
6.228e-06,0
1.1804e-05,1
7.796e-06,0
7.204e-06,1
8.164e-06,0
7.68e-06,0
7.468e-06,0
1.096e-05,0
8.408e-06,1
1.2724e-05,0
1.178e-05,1
7.152e-06,1
1.2824e-05,1
6.828e-06,1
1.1828e-05,0
9.34e-06,1
8.76e-06,0
7.492e-06,0
1.3092e-05,0
8.012e-06,0
1.144e-05,1
1.0064e-05,0
7.068e-06,1
8.208e-06,1
1.2892e-05,0
1.3016e-05,0
9.208e-06,0
9.276e-06,1
6.504e-06,0
1.0092e-05,0
9.176e-06,0
7.228e-06,0
1.3516e-05,0
1.0724e-05,1
1.024e-05,0
1.3028e-05,0
1.054e-05,0
1.0652e-05,0
8.992e-06,1
7.888e-06,1
1.0564e-05,1
7.772e-06,0
7.772e-06,1
6.88e-06,0
1.074e-05,0
7.576e-06,1
7.148e-06,0
6.892e-06,1
8.904e-06,0
9.82e-06,0
7.144e-06,1
9.388e-06,0
1.2864e-05,1
8.488e-06,0
7.44e-06,1
8.416e-06,1
1.3476e-05,0
9.828e-06,0
6.596e-06,0
1.2104e-05,0
1.1232e-05,1
7.9e-06,1
1.1644e-05,0
9.96e-06,1
6.752e-06,1
6.492e-06,1
1.1776e-05,1
6.852e-06,1
7.54e-06,0
1.0584e-05,1
1.062e-05,1
1.2936e-05,1
6.412e-06,1
7.524e-06,1
7.924e-06,0
1.2148e-05,0
7.704e-06,0
1.1884e-05,1
1.084e-05,0
7.82e-06,1
1.212e-05,1
7.788e-06,1
1.224e-05,0
9.976e-06,0
7.376e-06,1
7.888e-06,0
1.0432e-05,1
1.0748e-05,0
7.54e-06,1
8.96e-06,0
8.68e-06,1
9.512e-06,1
1.32e-05,1
1.1468e-05,0
1.0284e-05,1
1.2528e-05,0
8.184e-06,1
6.944e-06,0
1.1068e-05,1
7.512e-06,0
1.306e-05,0
1.2944e-05,1
6.788e-06,1
8.02e-06,0
6.276e-06,0
1.0048e-05,1
9.916e-06,1
1.2976e-05,1
1.2548e-05,1
1.164e-05,0
8.752e-06,1
1.0236e-05,0
6.856e-06,1
8.06e-06,1
1.286e-05,1
1.3296e-05,1
7.436e-06,0
8.452e-06,1
1.2196e-05,1
1.1024e-05,0
1.0028e-05,1
1.336e-05,1
6.756e-06,1
9.008e-06,0
8.82e-06,1
1.1044e-05,1
7.12e-06,0
9.72e-06,0
6.872e-06,0
7.592e-06,0
7.312e-06,0
8.956e-06,0
1.1376e-05,0
7.064e-06,1
1.208e-05,0
9.596e-06,0
1.1012e-05,0
1.0564e-05,1
1.0444e-05,1
9.708e-06,0
8.828e-06,0
1.188e-05,1
9.964e-06,0
1.1048e-05,0
9.416e-06,0
1.2756e-05,0
6.504e-06,0
6.416e-06,0
8.056e-06,0
1.0468e-05,0
9.236e-06,0
1.1168e-05,0
1.0884e-05,1
6.904e-06,0
1.0764e-05,0
1.3156e-05,0
8.24e-06,0
8.288e-06,1
6.296e-06,0
8.344e-06,1
6.508e-06,1
1.2784e-05,0
8.092e-06,0
1.2976e-05,1
7.1e-06,0
6.824e-06,0
1.2648e-05,0
1.0744e-05,1
1.13e-05,1
6.912e-06,1
7.444e-06,0
1.16e-05,0
8.088e-06,0
6.464e-06,1
9.716e-06,0
6.396e-06,1
9.924e-06,0
6.68e-06,0
1.3488e-05,0
9.256e-06,1
8.824e-06,0
1.1556e-05,1
7.372e-06,0
6.484e-06,0
6.54e-06,0
1.168e-05,1
1.2124e-05,1
7.516e-06,0
8.84e-06,1
7.68e-06,1
8.332e-06,1
7.912e-06,0
1.1124e-05,0
8.736e-06,1
9.604e-06,0
6.976e-06,0
1.1816e-05,0
6.744e-06,0
6.672e-06,0
9.6e-06,0
8.62e-06,1
7.468e-06,1
1.0876e-05,1
6.536e-06,1
7.892e-06,1
1.3484e-05,0
7.964e-06,0
1.1924e-05,1
1.338e-05,1
7.244e-06,0
9.52e-06,1
6.756e-06,0
